adstrd_code,adstrd_nm,brtc_nm,signgu_nm
41210633 ,하안3동,경기도,광명시
41210634 ,하안4동,경기도,광명시
41210640 ,소하1동,경기도,광명시
41210650 ,소하2동,경기도,광명시
41210660 ,학온동,경기도,광명시
41220250 ,팽성읍,경기도,평택시
41220253 ,안중읍,경기도,평택시
41220256 ,포승읍,경기도,평택시
41220259 ,청북읍,경기도,평택시
41220310 ,진위면,경기도,평택시
41220320 ,서탄면,경기도,평택시
41220330 ,고덕면,경기도,평택시
41220340 ,오성면,경기도,평택시
41220370 ,현덕면,경기도,평택시
41220510 ,중앙동,경기도,평택시
41220520 ,서정동,경기도,평택시
41220535 ,송탄동,경기도,평택시
41220550 ,지산동,경기도,평택시
41220560 ,송북동,경기도,평택시
41220570 ,신장1동,경기도,평택시
41220580 ,신장2동,경기도,평택시
41220590 ,신평동,경기도,평택시
41220600 ,원평동,경기도,평택시
41220610 ,통복동,경기도,평택시
41220620 ,비전1동,경기도,평택시
41220630 ,비전2동,경기도,평택시
41220635 ,용이동,경기도,평택시
41220640 ,세교동,경기도,평택시
41250510 ,생연1동,경기도,동두천시
41250520 ,생연2동,경기도,동두천시
41250535 ,중앙동,경기도,동두천시
41250550 ,보산동,경기도,동두천시
41250565 ,불현동,경기도,동두천시
41250566 ,송내동,경기도,동두천시
41250580 ,소요동,경기도,동두천시
41250600 ,상패동,경기도,동두천시
41271510 ,일동,경기도,안산시 상록구
41271515 ,이동,경기도,안산시 상록구
41271525 ,사동,경기도,안산시 상록구
41271532 ,사이동,경기도,안산시 상록구
41271537 ,해양동,경기도,안산시 상록구
41271540 ,본오1동,경기도,안산시 상록구
41271550 ,본오2동,경기도,안산시 상록구
41271560 ,본오3동,경기도,안산시 상록구
41271570 ,부곡동,경기도,안산시 상록구
41271580 ,월피동,경기도,안산시 상록구
41271590 ,성포동,경기도,안산시 상록구
41271600 ,반월동,경기도,안산시 상록구
41271610 ,안산동,경기도,안산시 상록구
41273510 ,와동,경기도,안산시 단원구
41273525 ,고잔동,경기도,안산시 단원구
41273532 ,중앙동,경기도,안산시 단원구
41273535 ,호수동,경기도,안산시 단원구
41273545 ,원곡동,경기도,안산시 단원구
41273555 ,백운동,경기도,안산시 단원구
41273565 ,신길동,경기도,안산시 단원구
41273570 ,초지동,경기도,안산시 단원구
41273580 ,선부1동,경기도,안산시 단원구
41273590 ,선부2동,경기도,안산시 단원구
41273600 ,선부3동,경기도,안산시 단원구
41273610 ,대부동,경기도,안산시 단원구
41281510 ,주교동,경기도,고양시 덕양구
41281520 ,원신동,경기도,고양시 덕양구
41281530 ,흥도동,경기도,고양시 덕양구
41281540 ,성사1동,경기도,고양시 덕양구
41281550 ,성사2동,경기도,고양시 덕양구
41281560 ,효자동,경기도,고양시 덕양구
41281575 ,삼송동,경기도,고양시 덕양구
41281580 ,창릉동,경기도,고양시 덕양구
41281590 ,고양동,경기도,고양시 덕양구
41281600 ,관산동,경기도,고양시 덕양구
41281610 ,능곡동,경기도,고양시 덕양구
41281621 ,화정1동,경기도,고양시 덕양구
41281622 ,화정2동,경기도,고양시 덕양구
41281630 ,행주동,경기도,고양시 덕양구
41281640 ,행신1동,경기도,고양시 덕양구
41281650 ,행신2동,경기도,고양시 덕양구
41281655 ,행신3동,경기도,고양시 덕양구
41281660 ,화전동,경기도,고양시 덕양구
41281670 ,대덕동,경기도,고양시 덕양구
41285510 ,식사동,경기도,고양시 일산동구
41285520 ,중산동,경기도,고양시 일산동구
41285530 ,정발산동,경기도,고양시 일산동구
41285540 ,풍산동,경기도,고양시 일산동구
41285551 ,백석1동,경기도,고양시 일산동구
41285552 ,백석2동,경기도,고양시 일산동구
41285560 ,마두1동,경기도,고양시 일산동구
41285570 ,마두2동,경기도,고양시 일산동구
41285580 ,장항1동,경기도,고양시 일산동구
41285590 ,장항2동,경기도,고양시 일산동구
41285600 ,고봉동,경기도,고양시 일산동구
41287510 ,일산1동,경기도,고양시 일산서구
41287520 ,일산2동,경기도,고양시 일산서구
41287530 ,일산3동,경기도,고양시 일산서구
41287540 ,탄현동,경기도,고양시 일산서구
41287550 ,주엽1동,경기도,고양시 일산서구
41287560 ,주엽2동,경기도,고양시 일산서구
41287570 ,대화동,경기도,고양시 일산서구
41287580 ,송포동,경기도,고양시 일산서구
41287590 ,송산동,경기도,고양시 일산서구
41290510 ,중앙동,경기도,과천시
41290520 ,갈현동,경기도,과천시
41290530 ,별양동,경기도,과천시
41290540 ,부림동,경기도,과천시
41290550 ,과천동,경기도,과천시
41290560 ,문원동,경기도,과천시
41310510 ,갈매동,경기도,구리시
41310520 ,동구동,경기도,구리시
41310530 ,인창동,경기도,구리시
41310541 ,교문1동,경기도,구리시
41310542 ,교문2동,경기도,구리시
41310570 ,수택1동,경기도,구리시
41310580 ,수택2동,경기도,구리시
41310590 ,수택3동,경기도,구리시
41360250 ,와부읍,경기도,남양주시
41360253 ,진접읍,경기도,남양주시
41360256 ,화도읍,경기도,남양주시
41360259 ,진건읍,경기도,남양주시
41360262 ,오남읍,경기도,남양주시
41360265 ,퇴계원읍,경기도,남양주시
41360310 ,별내면,경기도,남양주시
41360340 ,수동면,경기도,남양주시
41360360 ,조안면,경기도,남양주시
41360510 ,호평동,경기도,남양주시
41360520 ,평내동,경기도,남양주시
41360530 ,금곡동,경기도,남양주시
41360540 ,양정동,경기도,남양주시
41360545 ,다산1동,경기도,남양주시
41360565 ,다산2동,경기도,남양주시
41360570 ,별내동,경기도,남양주시
41370510 ,중앙동,경기도,오산시
41370530 ,남촌동,경기도,오산시
41370540 ,신장동,경기도,오산시
41370550 ,세마동,경기도,오산시
41370560 ,초평동,경기도,오산시
41370570 ,대원동,경기도,오산시
41390510 ,대야동,경기도,시흥시
41390520 ,신천동,경기도,시흥시
41390531 ,신현동,경기도,시흥시
41390540 ,은행동,경기도,시흥시
41390550 ,매화동,경기도,시흥시
41390570 ,목감동,경기도,시흥시
41390581 ,군자동,경기도,시흥시
41390582 ,월곶동,경기도,시흥시
41390589 ,정왕본동,경기도,시흥시
41390591 ,정왕1동,경기도,시흥시
41390592 ,정왕2동,경기도,시흥시
41390593 ,정왕3동,경기도,시흥시
41390594 ,정왕4동,경기도,시흥시
41390595 ,배곧동,경기도,시흥시
41390621 ,과림동,경기도,시흥시
41390630 ,연성동,경기도,시흥시
41390631 ,장곡동,경기도,시흥시
41390640 ,능곡동,경기도,시흥시
41410510 ,군포1동,경기도,군포시
41410520 ,군포2동,경기도,군포시
41410540 ,산본1동,경기도,군포시
41410550 ,산본2동,경기도,군포시
41410560 ,금정동,경기도,군포시
41410570 ,재궁동,경기도,군포시
41410580 ,오금동,경기도,군포시
41410590 ,수리동,경기도,군포시
41410600 ,궁내동,경기도,군포시
41410610 ,대야동,경기도,군포시
41410620 ,광정동,경기도,군포시
41430510 ,고천동,경기도,의왕시
41430520 ,부곡동,경기도,의왕시
41430530 ,오전동,경기도,의왕시
41430540 ,내손1동,경기도,의왕시
41430550 ,내손2동,경기도,의왕시
41430560 ,청계동,경기도,의왕시
41450510 ,천현동,경기도,하남시
41450520 ,신장1동,경기도,하남시
41450530 ,신장2동,경기도,하남시
41450540 ,덕풍1동,경기도,하남시
41450550 ,덕풍2동,경기도,하남시
41450560 ,덕풍3동,경기도,하남시
41450570 ,풍산동,경기도,하남시
41450580 ,감북동,경기도,하남시
41450582 ,감일동,경기도,하남시
41450585 ,위례동,경기도,하남시
41450590 ,춘궁동,경기도,하남시
41450600 ,초이동,경기도,하남시
41450610 ,미사1동,경기도,하남시
41450620 ,미사2동,경기도,하남시
41461250 ,포곡읍,경기도,용인시 처인구
41461253 ,모현읍,경기도,용인시 처인구
41461256 ,이동읍,경기도,용인시 처인구
41461320 ,남사면,경기도,용인시 처인구
41461340 ,원삼면,경기도,용인시 처인구
41461350 ,백암면,경기도,용인시 처인구
41461360 ,양지면,경기도,용인시 처인구
41461510 ,중앙동,경기도,용인시 처인구
41461520 ,역삼동,경기도,용인시 처인구
41461530 ,유림동,경기도,용인시 처인구
41461540 ,동부동,경기도,용인시 처인구
41463510 ,신갈동,경기도,용인시 기흥구
41463516 ,영덕1동,경기도,용인시 기흥구
41463517 ,영덕2동,경기도,용인시 기흥구
41463520 ,구갈동,경기도,용인시 기흥구
41463530 ,상갈동,경기도,용인시 기흥구
41463535 ,보라동,경기도,용인시 기흥구
41463540 ,기흥동,경기도,용인시 기흥구
41463550 ,서농동,경기도,용인시 기흥구
41463560 ,구성동,경기도,용인시 기흥구
41463570 ,마북동,경기도,용인시 기흥구
41463572 ,동백1동,경기도,용인시 기흥구
41463575 ,동백2동,경기도,용인시 기흥구
41463577 ,동백3동,경기도,용인시 기흥구
41463586 ,상하동,경기도,용인시 기흥구
41463590 ,보정동,경기도,용인시 기흥구
41465510 ,풍덕천1동,경기도,용인시 수지구
41465520 ,풍덕천2동,경기도,용인시 수지구
41465530 ,신봉동,경기도,용인시 수지구
41465540 ,죽전1동,경기도,용인시 수지구
41465550 ,죽전2동,경기도,용인시 수지구
41465560 ,동천동,경기도,용인시 수지구
41465570 ,상현1동,경기도,용인시 수지구
41465580 ,상현2동,경기도,용인시 수지구
41465590 ,성복동,경기도,용인시 수지구
41480250 ,문산읍,경기도,파주시
41480253 ,파주읍,경기도,파주시
41480256 ,법원읍,경기도,파주시
41480262 ,조리읍,경기도,파주시
41480310 ,월롱면,경기도,파주시
41480320 ,탄현면,경기도,파주시
41480350 ,광탄면,경기도,파주시
41480360 ,파평면,경기도,파주시
41480370 ,적성면,경기도,파주시
41480380 ,군내면,경기도,파주시
41480390 ,장단면,경기도,파주시
41480400 ,진동면,경기도,파주시
41480410 ,진서면,경기도,파주시
41480510 ,금촌1동,경기도,파주시
41480520 ,금촌2동,경기도,파주시
41480530 ,금촌3동,경기도,파주시
41480540 ,교하동,경기도,파주시
41480550 ,운정1동,경기도,파주시
41480560 ,운정2동,경기도,파주시
41480570 ,운정3동,경기도,파주시
41500250 ,장호원읍,경기도,이천시
41500253 ,부발읍,경기도,이천시
41500310 ,신둔면,경기도,이천시
41500320 ,백사면,경기도,이천시
41500330 ,호법면,경기도,이천시
41500340 ,마장면,경기도,이천시
41500350 ,대월면,경기도,이천시
41500360 ,모가면,경기도,이천시
41500370 ,설성면,경기도,이천시
41500380 ,율면,경기도,이천시
41500510 ,창전동,경기도,이천시
41500515 ,증포동,경기도,이천시
41500520 ,중리동,경기도,이천시
41500530 ,관고동,경기도,이천시
41550250 ,공도읍,경기도,안성시
41550310 ,보개면,경기도,안성시
41550320 ,금광면,경기도,안성시
41550330 ,서운면,경기도,안성시
41550340 ,미양면,경기도,안성시
41550350 ,대덕면,경기도,안성시
41550360 ,양성면,경기도,안성시
41550380 ,원곡면,경기도,안성시
41550390 ,일죽면,경기도,안성시
41550400 ,죽산면,경기도,안성시
41550410 ,삼죽면,경기도,안성시
41550420 ,고삼면,경기도,안성시
41550510 ,안성1동,경기도,안성시
41550520 ,안성2동,경기도,안성시
41550530 ,안성3동,경기도,안성시
41570250 ,통진읍,경기도,김포시
41570253 ,고촌읍,경기도,김포시
41570256 ,양촌읍,경기도,김포시
41570340 ,대곶면,경기도,김포시
41570350 ,월곶면,경기도,김포시
41570360 ,하성면,경기도,김포시
41570515 ,김포본동,경기도,김포시
41570525 ,장기본동,경기도,김포시
41570540 ,사우동,경기도,김포시
41570550 ,풍무동,경기도,김포시
41570560 ,장기동,경기도,김포시
41570570 ,구래동,경기도,김포시
41570575 ,마산동,경기도,김포시
41570580 ,운양동,경기도,김포시
41590253 ,봉담읍,경기도,화성시
41590256 ,우정읍,경기도,화성시
41590259 ,향남읍,경기도,화성시
41590262 ,남양읍,경기도,화성시
41590310 ,매송면,경기도,화성시
41590320 ,비봉면,경기도,화성시
41590330 ,마도면,경기도,화성시
41590340 ,송산면,경기도,화성시
41590350 ,서신면,경기도,화성시
41590360 ,팔탄면,경기도,화성시
41590370 ,장안면,경기도,화성시
41590400 ,양감면,경기도,화성시
41590410 ,정남면,경기도,화성시
41590515 ,새솔동,경기도,화성시
41590520 ,진안동,경기도,화성시
41590530 ,병점1동,경기도,화성시
41590540 ,병점2동,경기도,화성시
41590550 ,반월동,경기도,화성시
41590560 ,기배동,경기도,화성시
41590570 ,화산동,경기도,화성시
41590585 ,동탄1동,경기도,화성시
41590586 ,동탄2동,경기도,화성시
41590587 ,동탄3동,경기도,화성시
41590588 ,동탄4동,경기도,화성시
41590590 ,동탄5동,경기도,화성시
41590600 ,동탄6동,경기도,화성시
41590610 ,동탄7동,경기도,화성시
41590620 ,동탄8동,경기도,화성시
41610250 ,오포읍,경기도,광주시
41610253 ,초월읍,경기도,광주시
41610259 ,곤지암읍,경기도,광주시
41610330 ,도척면,경기도,광주시
41610340 ,퇴촌면,경기도,광주시
41610350 ,남종면,경기도,광주시
41610370 ,남한산성면,경기도,광주시
41610510 ,경안동,경기도,광주시
41610520 ,송정동,경기도,광주시
41610530 ,광남동,경기도,광주시
41630250 ,백석읍,경기도,양주시
41630310 ,은현면,경기도,양주시
41630320 ,남면,경기도,양주시
41630330 ,광적면,경기도,양주시
41630340 ,장흥면,경기도,양주시
41630510 ,양주1동,경기도,양주시
41630520 ,양주2동,경기도,양주시
41630530 ,회천1동,경기도,양주시
41630540 ,회천2동,경기도,양주시
41630550 ,회천3동,경기도,양주시
41630560 ,회천4동,경기도,양주시
41650250 ,소흘읍,경기도,포천시
41650310 ,군내면,경기도,포천시
41650320 ,내촌면,경기도,포천시
41650330 ,가산면,경기도,포천시
41650340 ,신북면,경기도,포천시
41650350 ,창수면,경기도,포천시
41650360 ,영중면,경기도,포천시
41650370 ,일동면,경기도,포천시
41650380 ,이동면,경기도,포천시
41650390 ,영북면,경기도,포천시
41650400 ,관인면,경기도,포천시
41650410 ,화현면,경기도,포천시
41650510 ,포천동,경기도,포천시
41650520 ,선단동,경기도,포천시
41670250 ,가남읍,경기도,여주시
41670310 ,점동면,경기도,여주시
41670320 ,흥천면,경기도,여주시
41670330 ,금사면,경기도,여주시
41670340 ,능서면,경기도,여주시
41670350 ,대신면,경기도,여주시
41670360 ,북내면,경기도,여주시
41670370 ,강천면,경기도,여주시
41670380 ,산북면,경기도,여주시
41670510 ,여흥동,경기도,여주시
41670520 ,중앙동,경기도,여주시
41670530 ,오학동,경기도,여주시
41800250 ,연천읍,경기도,연천군
41800253 ,전곡읍,경기도,연천군
41800310 ,군남면,경기도,연천군
41800320 ,청산면,경기도,연천군
41800330 ,백학면,경기도,연천군
41800340 ,미산면,경기도,연천군
41800350 ,왕징면,경기도,연천군
41800360 ,신서면,경기도,연천군
41800370 ,중면,경기도,연천군
41800380 ,장남면,경기도,연천군
41820250 ,가평읍,경기도,가평군
41820310 ,설악면,경기도,가평군
41820325 ,청평면,경기도,가평군
41820330 ,상면,경기도,가평군
41820345 ,조종면,경기도,가평군
41820350 ,북면,경기도,가평군
41830250 ,양평읍,경기도,양평군
41830310 ,강상면,경기도,양평군
41830320 ,강하면,경기도,양평군
41830330 ,양서면,경기도,양평군
41830340 ,옥천면,경기도,양평군
41830350 ,서종면,경기도,양평군
41830360 ,단월면,경기도,양평군
41830370 ,청운면,경기도,양평군
41830380 ,양동면,경기도,양평군
41830395 ,지평면,경기도,양평군
41830400 ,용문면,경기도,양평군
41830410 ,개군면,경기도,양평군
42110250 ,신북읍,강원도,춘천시
42110310 ,동면,강원도,춘천시
42110320 ,동산면,강원도,춘천시
42110330 ,신동면,강원도,춘천시
42110340 ,남면,강원도,춘천시
42110350 ,서면,강원도,춘천시
42110360 ,사북면,강원도,춘천시
42110380 ,북산면,강원도,춘천시
42110390 ,동내면,강원도,춘천시
42110400 ,남산면,강원도,춘천시
42110520 ,교동,강원도,춘천시
42110530 ,조운동,강원도,춘천시
42110545 ,약사명동,강원도,춘천시
42110570 ,근화동,강원도,춘천시
42110580 ,소양동,강원도,춘천시
42110600 ,후평1동,강원도,춘천시
42110610 ,후평2동,강원도,춘천시
42110611 ,후평3동,강원도,춘천시
42110620 ,효자1동,강원도,춘천시
42110630 ,효자2동,강원도,춘천시
42110640 ,효자3동,강원도,춘천시
42110650 ,석사동,강원도,춘천시
42110660 ,퇴계동,강원도,춘천시
42110675 ,강남동,강원도,춘천시
42110705 ,신사우동,강원도,춘천시
42130250 ,문막읍,강원도,원주시
42130310 ,소초면,강원도,원주시
42130320 ,호저면,강원도,원주시
42130330 ,지정면,강원도,원주시
42130350 ,부론면,강원도,원주시
42130360 ,귀래면,강원도,원주시
42130370 ,흥업면,강원도,원주시
42130380 ,판부면,강원도,원주시
42130390 ,신림면,강원도,원주시
42130515 ,중앙동,강원도,원주시
42130520 ,원인동,강원도,원주시
42130530 ,개운동,강원도,원주시
42130541 ,명륜1동,강원도,원주시
42130542 ,명륜2동,강원도,원주시
42130550 ,단구동,강원도,원주시
42130560 ,일산동,강원도,원주시
42130575 ,학성동,강원도,원주시
42130590 ,단계동,강원도,원주시
42130600 ,우산동,강원도,원주시
42130610 ,태장1동,강원도,원주시
42130620 ,태장2동,강원도,원주시
42130635 ,봉산동,강원도,원주시
42130650 ,행구동,강원도,원주시
42130660 ,무실동,강원도,원주시
42130675 ,반곡관설동,강원도,원주시
42150250 ,주문진읍,강원도,강릉시
42150310 ,성산면,강원도,강릉시
42150320 ,왕산면,강원도,강릉시
42150330 ,구정면,강원도,강릉시
42150340 ,강동면,강원도,강릉시
42150350 ,옥계면,강원도,강릉시
42150360 ,사천면,강원도,강릉시
42150370 ,연곡면,강원도,강릉시
42150510 ,홍제동,강원도,강릉시
42150520 ,중앙동,강원도,강릉시
42150540 ,옥천동,강원도,강릉시
42150550 ,교1동,강원도,강릉시
42150560 ,교2동,강원도,강릉시
42150571 ,포남1동,강원도,강릉시
42150572 ,포남2동,강원도,강릉시
42150580 ,초당동,강원도,강릉시
42150590 ,송정동,강원도,강릉시
42150600 ,내곡동,강원도,강릉시
42150615 ,강남동,강원도,강릉시
42150645 ,성덕동,강원도,강릉시
42150665 ,경포동,강원도,강릉시
42170510 ,천곡동,강원도,동해시
42170520 ,송정동,강원도,동해시
42170530 ,북삼동,강원도,동해시
42170540 ,부곡동,강원도,동해시
42170550 ,동호동,강원도,동해시
42170570 ,발한동,강원도,동해시
42170590 ,묵호동,강원도,동해시
42170600 ,북평동,강원도,동해시
42170630 ,망상동,강원도,동해시
42170650 ,삼화동,강원도,동해시
42190515 ,황지동,강원도,태백시
42190525 ,황연동,강원도,태백시
42190535 ,삼수동,강원도,태백시
42190540 ,상장동,강원도,태백시
42190585 ,문곡소도동,강원도,태백시
42190595 ,장성동,강원도,태백시
42190605 ,구문소동,강원도,태백시
42190615 ,철암동,강원도,태백시
42210510 ,영랑동,강원도,속초시
42210520 ,동명동,강원도,속초시
42210540 ,금호동,강원도,속초시
42210560 ,교동,강원도,속초시
42210570 ,노학동,강원도,속초시
42210580 ,조양동,강원도,속초시
42210590 ,청호동,강원도,속초시
42210600 ,대포동,강원도,속초시
42230250 ,도계읍,강원도,삼척시
42230253 ,원덕읍,강원도,삼척시
42230310 ,근덕면,강원도,삼척시
42230320 ,하장면,강원도,삼척시
42230330 ,노곡면,강원도,삼척시
42230340 ,미로면,강원도,삼척시
42230350 ,가곡면,강원도,삼척시
42230360 ,신기면,강원도,삼척시
42230510 ,남양동,강원도,삼척시
42230530 ,교동,강원도,삼척시
42230540 ,정라동,강원도,삼척시
42230570 ,성내동,강원도,삼척시
42720250 ,홍천읍,강원도,홍천군
42720310 ,화촌면,강원도,홍천군
42720320 ,두촌면,강원도,홍천군
42720330 ,내촌면,강원도,홍천군
42720340 ,서석면,강원도,홍천군
42720350 ,동면,강원도,홍천군
42720360 ,남면,강원도,홍천군
42720370 ,서면,강원도,홍천군
42720380 ,북방면,강원도,홍천군
42720390 ,내면,강원도,홍천군
42730250 ,횡성읍,강원도,횡성군
42730310 ,우천면,강원도,횡성군
42730320 ,안흥면,강원도,횡성군
42730330 ,둔내면,강원도,횡성군
42730340 ,갑천면,강원도,횡성군
42730350 ,청일면,강원도,횡성군
42730360 ,공근면,강원도,횡성군
42730370 ,서원면,강원도,횡성군
42730380 ,강림면,강원도,횡성군
42750250 ,영월읍,강원도,영월군
42750253 ,상동읍,강원도,영월군
42750310 ,중동면,강원도,영월군
42750325 ,김삿갓면,강원도,영월군
42750330 ,북면,강원도,영월군
42750340 ,남면,강원도,영월군
42750355 ,한반도면,강원도,영월군
42750360 ,주천면,강원도,영월군
42750380 ,무릉도원면,강원도,영월군
42760250 ,평창읍,강원도,평창군
42760310 ,미탄면,강원도,평창군
42760320 ,방림면,강원도,평창군
42760330 ,대화면,강원도,평창군
42760340 ,봉평면,강원도,평창군
42760350 ,용평면,강원도,평창군
42760360 ,진부면,강원도,평창군
42760380 ,대관령면,강원도,평창군
42770250 ,정선읍,강원도,정선군
42770253 ,고한읍,강원도,정선군
42770256 ,사북읍,강원도,정선군
42770259 ,신동읍,강원도,정선군
42770320 ,남면,강원도,정선군
42770340 ,북평면,강원도,정선군
42770350 ,임계면,강원도,정선군
42770360 ,화암면,강원도,정선군
42770370 ,여량면,강원도,정선군
42780250 ,철원읍,강원도,철원군
42780253 ,김화읍,강원도,철원군
42780256 ,갈말읍,강원도,철원군
42780259 ,동송읍,강원도,철원군
42780310 ,서면,강원도,철원군
42780320 ,근남면,강원도,철원군
42780330 ,근북면,강원도,철원군
42780340 ,근동면,강원도,철원군
42780350 ,원동면,강원도,철원군
42780360 ,원남면,강원도,철원군
42780370 ,임남면,강원도,철원군
42790250 ,화천읍,강원도,화천군
42790310 ,간동면,강원도,화천군
42790320 ,하남면,강원도,화천군
42790330 ,상서면,강원도,화천군
42790340 ,사내면,강원도,화천군
42800250 ,양구읍,강원도,양구군
42800310 ,남면,강원도,양구군
42800320 ,동면,강원도,양구군
42800330 ,방산면,강원도,양구군
42800340 ,해안면,강원도,양구군
42810250 ,인제읍,강원도,인제군
42810310 ,남면,강원도,인제군
42810320 ,북면,강원도,인제군
42810330 ,기린면,강원도,인제군
42810340 ,서화면,강원도,인제군
42810350 ,상남면,강원도,인제군
42820250 ,간성읍,강원도,고성군
42820253 ,거진읍,강원도,고성군
42820310 ,현내면,강원도,고성군
42820320 ,죽왕면,강원도,고성군
42820330 ,토성면,강원도,고성군
42820340 ,수동면,강원도,고성군
42830250 ,양양읍,강원도,양양군
42830310 ,서면,강원도,양양군
42830320 ,손양면,강원도,양양군
42830330 ,현북면,강원도,양양군
42830340 ,현남면,강원도,양양군
42830350 ,강현면,강원도,양양군
43111310 ,낭성면,충청북도,청주시 상당구
43111320 ,미원면,충청북도,청주시 상당구
43111330 ,가덕면,충청북도,청주시 상당구
43111340 ,남일면,충청북도,청주시 상당구
43111350 ,문의면,충청북도,청주시 상당구
43111525 ,중앙동,충청북도,청주시 상당구
43111545 ,성안동,충청북도,청주시 상당구
43111620 ,탑대성동,충청북도,청주시 상당구
43111670 ,영운동,충청북도,청주시 상당구
43111680 ,금천동,충청북도,청주시 상당구
43111690 ,용담.명암.산성동,충청북도,청주시 상당구
43111720 ,용암1동,충청북도,청주시 상당구
43111730 ,용암2동,충청북도,청주시 상당구
43112310 ,남이면,충청북도,청주시 서원구
43112320 ,현도면,충청북도,청주시 서원구
43112510 ,사직1동,충청북도,청주시 서원구
43112520 ,사직2동,충청북도,청주시 서원구
43112530 ,사창동,충청북도,청주시 서원구
43112540 ,모충동,충청북도,청주시 서원구
43112550 ,산남동,충청북도,청주시 서원구
43112560 ,분평동,충청북도,청주시 서원구
43112570 ,수곡1동,충청북도,청주시 서원구
43112580 ,수곡2동,충청북도,청주시 서원구
43112590 ,성화.개신.죽림동,충청북도,청주시 서원구
43113250 ,오송읍,충청북도,청주시 흥덕구
43113310 ,강내면,충청북도,청주시 흥덕구
43113320 ,옥산면,충청북도,청주시 흥덕구
43113700 ,운천.신봉동,충청북도,청주시 흥덕구
43113741 ,복대1동,충청북도,청주시 흥덕구
43113742 ,복대2동,충청북도,청주시 흥덕구
43113747 ,가경동,충청북도,청주시 흥덕구
43113751 ,봉명1동,충청북도,청주시 흥덕구
43113756 ,봉명2.송정동,충청북도,청주시 흥덕구
43113760 ,강서1동,충청북도,청주시 흥덕구
43113770 ,강서2동,충청북도,청주시 흥덕구
43114250 ,내수읍,충청북도,청주시 청원구
43114253 ,오창읍,충청북도,청주시 청원구
43114310 ,북이면,충청북도,청주시 청원구
43114510 ,우암동,충청북도,청주시 청원구
43114520 ,내덕1동,충청북도,청주시 청원구
43114530 ,내덕2동,충청북도,청주시 청원구
43114540 ,율량.사천동,충청북도,청주시 청원구
43114550 ,오근장동,충청북도,청주시 청원구
43130250 ,주덕읍,충청북도,충주시
43130310 ,살미면,충청북도,충주시
43130325 ,수안보면,충청북도,충주시
43130335 ,대소원면,충청북도,충주시
43130350 ,신니면,충청북도,충주시
43130360 ,노은면,충청북도,충주시
43130370 ,앙성면,충청북도,충주시
43130385 ,중앙탑면,충청북도,충주시
43130390 ,금가면,충청북도,충주시
43130400 ,동량면,충청북도,충주시
43130410 ,산척면,충청북도,충주시
43130420 ,엄정면,충청북도,충주시
43130430 ,소태면,충청북도,충주시
43130515 ,성내.충인동,충청북도,충주시
43130535 ,교현.안림동,충청북도,충주시
43130540 ,교현2동,충청북도,충주시
43130550 ,용산동,충청북도,충주시
43130560 ,지현동,충청북도,충주시
43130571 ,문화동,충청북도,충주시
43130580 ,호암.직동,충청북도,충주시
43130605 ,달천동,충청북도,충주시
43130610 ,봉방동,충청북도,충주시
43130625 ,칠금.금릉동,충청북도,충주시
43130630 ,연수동,충청북도,충주시
43130640 ,목행.용탄동,충청북도,충주시
43150250 ,봉양읍,충청북도,제천시
43150310 ,금성면,충청북도,제천시
43150320 ,청풍면,충청북도,제천시
43150330 ,수산면,충청북도,제천시
43150340 ,덕산면,충청북도,제천시
43150350 ,한수면,충청북도,제천시
43150360 ,백운면,충청북도,제천시
43150380 ,송학면,충청북도,제천시
43150510 ,교동,충청북도,제천시
43150518 ,의림지동,충청북도,제천시
43150528 ,중앙동,충청북도,제천시
43150537 ,남현동,충청북도,제천시
43150547 ,영서동,충청북도,제천시
43150560 ,용두동,충청북도,제천시
43150577 ,신백동,충청북도,제천시
43150590 ,청전동,충청북도,제천시
43150605 ,화산동,충청북도,제천시
43720250 ,보은읍,충청북도,보은군
43720315 ,속리산면,충청북도,보은군
43720325 ,장안면,충청북도,보은군
43720330 ,마로면,충청북도,보은군
43720340 ,탄부면,충청북도,보은군
43720350 ,삼승면,충청북도,보은군
43720360 ,수한면,충청북도,보은군
43720370 ,회남면,충청북도,보은군
43720385 ,회인면,충청북도,보은군
43720390 ,내북면,충청북도,보은군
43720400 ,산외면,충청북도,보은군
43730250 ,옥천읍,충청북도,옥천군
43730310 ,동이면,충청북도,옥천군
43730320 ,안남면,충청북도,옥천군
43730330 ,안내면,충청북도,옥천군
43730340 ,청성면,충청북도,옥천군
43730350 ,청산면,충청북도,옥천군
43730360 ,이원면,충청북도,옥천군
43730370 ,군서면,충청북도,옥천군
43730380 ,군북면,충청북도,옥천군
43740250 ,영동읍,충청북도,영동군
43740310 ,용산면,충청북도,영동군
43740320 ,황간면,충청북도,영동군
43740335 ,추풍령면,충청북도,영동군
43740340 ,매곡면,충청북도,영동군
43740350 ,상촌면,충청북도,영동군
43740360 ,양강면,충청북도,영동군
43740370 ,용화면,충청북도,영동군
43740380 ,학산면,충청북도,영동군
43740390 ,양산면,충청북도,영동군
43740400 ,심천면,충청북도,영동군
43745250 ,증평읍,충청북도,증평군
43745310 ,도안면,충청북도,증평군
43750250 ,진천읍,충청북도,진천군
43750253 ,덕산읍,충청북도,진천군
43750320 ,초평면,충청북도,진천군
43750330 ,문백면,충청북도,진천군
43750340 ,백곡면,충청북도,진천군
