일자,행정동명,업종명,이용건수,이용금액,시명,구명,년,월,일,주차
2020-04-07,신도림동,인터넷쇼핑,20,2052906,서울특별시,구로구,2020,4,7,15
2020-04-07,양평2동,인터넷쇼핑,4177,404086807,서울특별시,영등포구,2020,4,7,15
2020-04-07,등촌1동,인터넷쇼핑,106,447590,서울특별시,강서구,2020,4,7,15
2020-04-07,상암동,인터넷쇼핑,254,11359350,서울특별시,마포구,2020,4,7,15
2020-04-07,남현동,인터넷쇼핑,4,525390,서울특별시,관악구,2020,4,7,15
2020-04-07,방화1동,인터넷쇼핑,5,266000,서울특별시,강서구,2020,4,7,15
2020-04-07,양평2동,홈쇼핑,3614,485427659,서울특별시,영등포구,2020,4,7,15
2020-04-07,천호2동,홈쇼핑,14554,1659744450,서울특별시,강동구,2020,4,7,15
2020-04-07,발산1동,인터넷쇼핑,77,1028000,서울특별시,강서구,2020,4,7,15
2020-04-07,역삼1동,인터넷쇼핑,39704,4178673168,서울특별시,강남구,2020,4,7,15
2020-04-07,대림1동,인터넷쇼핑,18,752700,서울특별시,영등포구,2020,4,7,15
2020-04-07,문래동,인터넷쇼핑,257,14979941,서울특별시,영등포구,2020,4,7,15
2020-04-07,신대방2동,인터넷쇼핑,11795,100284770,서울특별시,동작구,2020,4,7,15
2020-04-07,을지로동,인터넷쇼핑,596,32986917,서울특별시,중구,2020,4,7,15
2020-04-07,논현2동,인터넷쇼핑,15,1905220,서울특별시,강남구,2020,4,7,15
2020-04-07,상계10동,인터넷쇼핑,68,1482000,서울특별시,노원구,2020,4,7,15
2020-04-07,암사2동,인터넷쇼핑,3,136040,서울특별시,강동구,2020,4,7,15
2020-04-07,방배2동,인터넷쇼핑,10102,869509153,서울특별시,서초구,2020,4,7,15
2020-04-07,영등포동,인터넷쇼핑,1407,47081300,서울특별시,영등포구,2020,4,7,15
2020-04-07,압구정동,인터넷쇼핑,200,17830060,서울특별시,강남구,2020,4,7,15
2020-04-07,천호1동,인터넷쇼핑,123,7440029,서울특별시,강동구,2020,4,7,15
2020-04-07,영등포동,인터넷쇼핑,7,289440,서울특별시,영등포구,2020,4,7,15
2020-04-07,상암동,인터넷쇼핑,81,1733100,서울특별시,마포구,2020,4,7,15
2020-04-07,아현동,인터넷쇼핑,342384,11541114797,서울특별시,마포구,2020,4,7,15
2020-04-07,가양1동,인터넷쇼핑,4563,19514392,서울특별시,강서구,2020,4,7,15
2020-04-07,인헌동,인터넷쇼핑,872,112860374,서울특별시,관악구,2020,4,7,15
2020-04-07,여의동,인터넷쇼핑,4870,280108556,서울특별시,영등포구,2020,4,7,15
2020-04-07,가산동,인터넷쇼핑,127,9506721,서울특별시,금천구,2020,4,7,15
2020-04-07,서초3동,인터넷쇼핑,1,35658,서울특별시,서초구,2020,4,7,15
2020-04-07,가양1동,인터넷쇼핑,11,730000,서울특별시,강서구,2020,4,7,15
2020-04-07,남영동,인터넷쇼핑,377,12935000,서울특별시,용산구,2020,4,7,15
2020-04-07,일원본동,인터넷쇼핑,15,5448940,서울특별시,강남구,2020,4,7,15
2020-04-07,구로3동,인터넷쇼핑,3,245900,서울특별시,구로구,2020,4,7,15
2020-04-08,아현동,인터넷쇼핑,291981,123555168796,서울특별시,마포구,2020,4,8,15
2020-04-08,신사동,인터넷쇼핑,9,792400,서울특별시,관악구,2020,4,8,15
2020-04-08,신사동,인터넷쇼핑,9,792400,서울특별시,강남구,2020,4,8,15
2020-04-08,역삼2동,인터넷쇼핑,3288,4745864571,서울특별시,강남구,2020,4,8,15
2020-04-08,방배2동,인터넷쇼핑,3672,236798753,서울특별시,서초구,2020,4,8,15
2020-04-08,당산2동,인터넷쇼핑,17,5826416,서울특별시,영등포구,2020,4,8,15
2020-04-08,영등포동,인터넷쇼핑,2,20000,서울특별시,영등포구,2020,4,8,15
2020-04-08,종로1.2.3.4가동,인터넷쇼핑,7,914136,서울특별시,종로구,2020,4,8,15
2020-04-08,서교동,인터넷쇼핑,45,3385950,서울특별시,마포구,2020,4,8,15
2020-04-08,광희동,인터넷쇼핑,1,68080,서울특별시,중구,2020,4,8,15
2020-04-08,합정동,인터넷쇼핑,10,1143890,서울특별시,마포구,2020,4,8,15
2020-04-08,상암동,홈쇼핑,2086,116273605,서울특별시,마포구,2020,4,8,15
2020-04-08,소공동,인터넷쇼핑,17,2274316,서울특별시,중구,2020,4,8,15
2020-04-08,성산2동,인터넷쇼핑,110,8192270,서울특별시,마포구,2020,4,8,15
2020-04-08,방학1동,인터넷쇼핑,20,1367150,서울특별시,도봉구,2020,4,8,15
2020-04-08,구로3동,인터넷쇼핑,2,93500,서울특별시,구로구,2020,4,8,15
2020-04-08,면목5동,인터넷쇼핑,30,3481559,서울특별시,중랑구,2020,4,8,15
2020-04-08,월곡2동,인터넷쇼핑,72,4974120,서울특별시,성북구,2020,4,8,15
2020-04-08,인헌동,인터넷쇼핑,3965,235307902,서울특별시,관악구,2020,4,8,15
2020-04-08,남영동,인터넷쇼핑,2449,47249635,서울특별시,용산구,2020,4,8,15
2020-04-08,압구정동,인터넷쇼핑,139,9858956,서울특별시,강남구,2020,4,8,15
2020-04-08,마장동,인터넷쇼핑,1,90000,서울특별시,성동구,2020,4,8,15
2020-04-08,방화1동,인터넷쇼핑,12,1062500,서울특별시,강서구,2020,4,8,15
2020-04-08,등촌1동,인터넷쇼핑,114,6499040,서울특별시,강서구,2020,4,8,15
2020-04-08,삼성1동,인터넷쇼핑,25569,1261995723,서울특별시,강남구,2020,4,8,15
2020-04-08,수서동,인터넷쇼핑,16586,377321369,서울특별시,강남구,2020,4,8,15
2020-04-08,천호2동,인터넷쇼핑,2259,172715584,서울특별시,강동구,2020,4,8,15
2020-04-08,용신동,인터넷쇼핑,1,352123,서울특별시,동대문구,2020,4,8,15
2020-04-08,상암동,인터넷쇼핑,252,12144050,서울특별시,마포구,2020,4,8,15
2020-04-08,여의동,인터넷쇼핑,4590,289453044,서울특별시,영등포구,2020,4,8,15
2020-04-08,천호1동,인터넷쇼핑,36,3060610,서울특별시,강동구,2020,4,8,15
2020-04-08,양평1동,인터넷쇼핑,3,242500,서울특별시,영등포구,2020,4,8,15
2020-04-08,잠실3동,인터넷쇼핑,2360,142842330,서울특별시,송파구,2020,4,8,15
2020-04-08,목1동,인터넷쇼핑,34933,1932321795,서울특별시,양천구,2020,4,8,15
2020-04-08,영등포동,인터넷쇼핑,1717,55041120,서울특별시,영등포구,2020,4,8,15
2020-04-08,방배2동,홈쇼핑,4995,480434445,서울특별시,서초구,2020,4,8,15
2020-04-08,남영동,인터넷쇼핑,185,3340588,서울특별시,용산구,2020,4,8,15
2020-04-08,가산동,인터넷쇼핑,2,93500,서울특별시,금천구,2020,4,8,15
2020-04-08,일원본동,인터넷쇼핑,14,1373250,서울특별시,강남구,2020,4,8,15
2020-04-08,방배4동,인터넷쇼핑,7118,183775647,서울특별시,서초구,2020,4,8,15
2020-04-08,남현동,인터넷쇼핑,2,207970,서울특별시,관악구,2020,4,8,15
2020-04-08,서초4동,인터넷쇼핑,161,4733830,서울특별시,서초구,2020,4,8,15
2020-04-08,구로3동,인터넷쇼핑,1,1171500,서울특별시,구로구,2020,4,8,15
2020-04-08,문래동,인터넷쇼핑,82,6866660,서울특별시,영등포구,2020,4,8,15
2020-04-08,광장동,인터넷쇼핑,6,683000,서울특별시,광진구,2020,4,8,15
2020-04-08,상봉1동,인터넷쇼핑,17,1336600,서울특별시,중랑구,2020,4,8,15
2020-04-08,도곡1동,인터넷쇼핑,1,19500,서울특별시,강남구,2020,4,8,15
2020-04-08,한강로동,인터넷쇼핑,194883,7762652333,서울특별시,용산구,2020,4,8,15
2020-04-08,여의동,인터넷쇼핑,159,14682767,서울특별시,영등포구,2020,4,8,15
2020-04-08,가양1동,인터넷쇼핑,116,16450000,서울특별시,강서구,2020,4,8,15
2020-04-08,독산1동,인터넷쇼핑,101,8113655,서울특별시,금천구,2020,4,8,15
2020-04-08,가산동,인터넷쇼핑,186,11218951,서울특별시,금천구,2020,4,8,15
2020-04-08,대치2동,인터넷쇼핑,110,12736167,서울특별시,강남구,2020,4,8,15
2020-04-08,회현동,인터넷쇼핑,313,7701224,서울특별시,중구,2020,4,8,15
2020-04-08,방이2동,인터넷쇼핑,27,7679630,서울특별시,송파구,2020,4,8,15
2020-04-08,구로3동,인터넷쇼핑,209776,9686799192,서울특별시,구로구,2020,4,8,15
2020-04-08,염리동,인터넷쇼핑,8927,314659118,서울특별시,마포구,2020,4,8,15
2020-04-08,상암동,인터넷쇼핑,33,475000,서울특별시,마포구,2020,4,8,15
2020-04-08,염창동,인터넷쇼핑,224,17303850,서울특별시,강서구,2020,4,8,15
2020-04-08,상계10동,인터넷쇼핑,24,456500,서울특별시,노원구,2020,4,8,15
2020-04-08,연희동,인터넷쇼핑,24,27812000,서울특별시,서대문구,2020,4,8,15
2020-04-08,시흥1동,인터넷쇼핑,3,155550,서울특별시,금천구,2020,4,8,15
2020-04-08,양평2동,홈쇼핑,4021,279200120,서울특별시,영등포구,2020,4,8,15
2020-04-08,신대방2동,인터넷쇼핑,11963,101165590,서울특별시,동작구,2020,4,8,15
2020-04-08,한강로동,인터넷쇼핑,223,665070,서울특별시,용산구,2020,4,8,15
2020-04-08,중계2.3동,인터넷쇼핑,24,1765637,서울특별시,노원구,2020,4,8,15
2020-04-08,반포4동,인터넷쇼핑,3863,67437300,서울특별시,서초구,2020,4,8,15
2020-04-08,소공동,인터넷쇼핑,71979,3389941363,서울특별시,중구,2020,4,8,15
2020-04-08,을지로동,인터넷쇼핑,734,34466393,서울특별시,중구,2020,4,8,15
2020-04-08,송파1동,인터넷쇼핑,60,237300,서울특별시,송파구,2020,4,8,15
2020-04-08,역삼1동,인터넷쇼핑,1,1430,서울특별시,강남구,2020,4,8,15
2020-04-08,서초3동,인터넷쇼핑,1,79200,서울특별시,서초구,2020,4,8,15
2020-04-08,역삼2동,인터넷쇼핑,4100,403810797,서울특별시,강남구,2020,4,8,15
2020-04-08,가양1동,인터넷쇼핑,27656,157401566,서울특별시,강서구,2020,4,8,15
2020-04-08,역삼1동,인터넷쇼핑,40680,4102650648,서울특별시,강남구,2020,4,8,15
2020-04-08,시흥3동,인터넷쇼핑,134,9555934,서울특별시,금천구,2020,4,8,15
2020-04-08,소공동,인터넷쇼핑,12,1274900,서울특별시,중구,2020,4,8,15
2020-04-08,회현동,인터넷쇼핑,51123,483055555,서울특별시,중구,2020,4,8,15
2020-04-08,회현동,인터넷쇼핑,23087,1815675259,서울특별시,중구,2020,4,8,15
2020-04-08,신내2동,인터넷쇼핑,29,2163470,서울특별시,중랑구,2020,4,8,15
2020-04-08,발산1동,인터넷쇼핑,22,294000,서울특별시,강서구,2020,4,8,15
2020-04-08,천호2동,홈쇼핑,2678,250399472,서울특별시,강동구,2020,4,8,15
2020-04-08,신촌동,인터넷쇼핑,5,110900,서울특별시,서대문구,2020,4,8,15
2020-04-08,서초3동,인터넷쇼핑,82,13405180,서울특별시,서초구,2020,4,8,15
2020-04-08,남영동,인터넷쇼핑,197,7930000,서울특별시,용산구,2020,4,8,15
2020-04-08,한강로동,인터넷쇼핑,73829,2860934490,서울특별시,용산구,2020,4,8,15
2020-04-08,양평2동,인터넷쇼핑,3089,175456171,서울특별시,영등포구,2020,4,8,15
2020-04-08,목1동,인터넷쇼핑,32,1284867,서울특별시,양천구,2020,4,8,15
2020-04-08,신도림동,인터넷쇼핑,5,447290,서울특별시,구로구,2020,4,8,15
2020-04-08,도화동,인터넷쇼핑,38752,138992346,서울특별시,마포구,2020,4,8,15
2020-04-08,암사2동,인터넷쇼핑,5,1796900,서울특별시,강동구,2020,4,8,15
2020-04-08,가양2동,인터넷쇼핑,1,54630,서울특별시,강서구,2020,4,8,15
2020-04-08,고척1동,인터넷쇼핑,24,4035280,서울특별시,구로구,2020,4,8,15
2020-04-08,역삼1동,인터넷쇼핑,1409,54923313,서울특별시,강남구,2020,4,8,15
2020-04-08,등촌1동,인터넷쇼핑,63,3725192,서울특별시,강서구,2020,4,8,15
2020-04-08,잠실6동,인터넷쇼핑,49,4962557,서울특별시,송파구,2020,4,8,15
2020-04-08,삼성1동,인터넷쇼핑,907,66540456,서울특별시,강남구,2020,4,8,15
2020-04-08,용답동,인터넷쇼핑,74,15136896,서울특별시,성동구,2020,4,8,15
2020-04-08,논현2동,인터넷쇼핑,35,4962200,서울특별시,강남구,2020,4,8,15
2020-04-08,대림1동,인터넷쇼핑,19,414330,서울특별시,영등포구,2020,4,8,15
2020-04-08,도곡1동,인터넷쇼핑,1,7200,서울특별시,강남구,2020,4,8,15
2020-04-08,여의동,인터넷쇼핑,2,3967600,서울특별시,영등포구,2020,4,8,15
2020-04-09,문래동,인터넷쇼핑,81,6760980,서울특별시,영등포구,2020,4,9,15
2020-04-09,을지로동,인터넷쇼핑,1003,44184066,서울특별시,중구,2020,4,9,15
2020-04-09,신촌동,인터넷쇼핑,3,249440,서울특별시,서대문구,2020,4,9,15
2020-04-09,면목5동,인터넷쇼핑,34,1727160,서울특별시,중랑구,2020,4,9,15
2020-04-09,구로3동,인터넷쇼핑,2,119800,서울특별시,구로구,2020,4,9,15
2020-04-09,천호1동,인터넷쇼핑,7,1019750,서울특별시,강동구,2020,4,9,15
2020-04-09,목1동,인터넷쇼핑,3,240000,서울특별시,양천구,2020,4,9,15
2020-04-09,한강로동,인터넷쇼핑,194476,7809345658,서울특별시,용산구,2020,4,9,15
2020-04-09,상봉1동,인터넷쇼핑,1,337840,서울특별시,중랑구,2020,4,9,15
2020-04-09,양평2동,홈쇼핑,5085,344577384,서울특별시,영등포구,2020,4,9,15
2020-04-09,상암동,인터넷쇼핑,295,13610090,서울특별시,마포구,2020,4,9,15
2020-04-09,신내2동,인터넷쇼핑,24,1966890,서울특별시,중랑구,2020,4,9,15
2020-04-09,신도림동,인터넷쇼핑,6,290330,서울특별시,구로구,2020,4,9,15
2020-04-09,목1동,인터넷쇼핑,37117,1926556074,서울특별시,양천구,2020,4,9,15
2020-04-09,역삼1동,인터넷쇼핑,1289,46519499,서울특별시,강남구,2020,4,9,15
2020-04-09,도곡1동,인터넷쇼핑,3,62900,서울특별시,강남구,2020,4,9,15
2020-04-09,영등포동,인터넷쇼핑,1,2760,서울특별시,영등포구,2020,4,9,15
2020-04-09,도화동,인터넷쇼핑,38849,141641884,서울특별시,마포구,2020,4,9,15
2020-04-09,논현2동,인터넷쇼핑,36,4512300,서울특별시,강남구,2020,4,9,15
2020-04-09,방배4동,인터넷쇼핑,7435,180291264,서울특별시,서초구,2020,4,9,15
2020-04-09,소공동,인터넷쇼핑,19,1503704,서울특별시,중구,2020,4,9,15
2020-04-09,역삼2동,인터넷쇼핑,3223,5267004980,서울특별시,강남구,2020,4,9,15
2020-04-09,방배2동,인터넷쇼핑,3130,223196970,서울특별시,서초구,2020,4,9,15
2020-04-09,양평1동,인터넷쇼핑,2,48000,서울특별시,영등포구,2020,4,9,15
2020-04-09,합정동,인터넷쇼핑,19,2428930,서울특별시,마포구,2020,4,9,15
2020-04-09,용답동,인터넷쇼핑,115,48602338,서울특별시,성동구,2020,4,9,15
2020-04-09,시흥3동,인터넷쇼핑,139,8969620,서울특별시,금천구,2020,4,9,15
2020-04-09,중계2.3동,인터넷쇼핑,29,2139130,서울특별시,노원구,2020,4,9,15
2020-04-09,역삼1동,인터넷쇼핑,36948,3941302278,서울특별시,강남구,2020,4,9,15
2020-04-09,송파1동,인터넷쇼핑,61,6341122,서울특별시,송파구,2020,4,9,15
2020-04-09,염창동,인터넷쇼핑,191,15625170,서울특별시,강서구,2020,4,9,15
2020-04-09,등촌1동,인터넷쇼핑,123,3576075,서울특별시,강서구,2020,4,9,15
2020-04-09,회현동,인터넷쇼핑,21061,1655779445,서울특별시,중구,2020,4,9,15
2020-04-09,인헌동,인터넷쇼핑,3776,265636475,서울특별시,관악구,2020,4,9,15
2020-04-09,마장동,인터넷쇼핑,4,357000,서울특별시,성동구,2020,4,9,15
2020-04-09,가양1동,인터넷쇼핑,99,14424000,서울특별시,강서구,2020,4,9,15
2020-04-09,당산2동,인터넷쇼핑,13,2507825,서울특별시,영등포구,2020,4,9,15
2020-04-09,남영동,인터넷쇼핑,205,6770000,서울특별시,용산구,2020,4,9,15
2020-04-09,여의동,인터넷쇼핑,148,56078993,서울특별시,영등포구,2020,4,9,15
2020-04-09,회현동,인터넷쇼핑,52012,495009439,서울특별시,중구,2020,4,9,15
2020-04-09,한강로동,인터넷쇼핑,209,584580,서울특별시,용산구,2020,4,9,15
2020-04-09,서교동,인터넷쇼핑,44,3410680,서울특별시,마포구,2020,4,9,15
2020-04-09,방배2동,홈쇼핑,4156,443761464,서울특별시,서초구,2020,4,9,15
2020-04-09,신대방2동,인터넷쇼핑,12580,106823870,서울특별시,동작구,2020,4,9,15
2020-04-09,서초4동,인터넷쇼핑,386,8910560,서울특별시,서초구,2020,4,9,15
2020-04-09,천호2동,홈쇼핑,3602,376373085,서울특별시,강동구,2020,4,9,15
2020-04-09,역삼1동,인터넷쇼핑,1,340000,서울특별시,강남구,2020,4,9,15
2020-04-09,남영동,인터넷쇼핑,155,2647000,서울특별시,용산구,2020,4,9,15
2020-04-09,연희동,인터넷쇼핑,17,48647054,서울특별시,서대문구,2020,4,9,15
2020-04-09,일원본동,인터넷쇼핑,15,645520,서울특별시,강남구,2020,4,9,15
2020-04-09,성산2동,인터넷쇼핑,59,5738295,서울특별시,마포구,2020,4,9,15
2020-04-09,수서동,인터넷쇼핑,16398,392598834,서울특별시,강남구,2020,4,9,15
2020-04-09,상암동,홈쇼핑,1991,118545271,서울특별시,마포구,2020,4,9,15
2020-04-09,천호2동,인터넷쇼핑,2395,162924841,서울특별시,강동구,2020,4,9,15
2020-04-09,남영동,인터넷쇼핑,2384,38727589,서울특별시,용산구,2020,4,9,15
2020-04-09,대림1동,인터넷쇼핑,12,215420,서울특별시,영등포구,2020,4,9,15
2020-04-09,영등포동,인터넷쇼핑,1824,55509300,서울특별시,영등포구,2020,4,9,15
2020-04-09,목1동,인터넷쇼핑,39,1722966,서울특별시,양천구,2020,4,9,15
2020-04-09,상계10동,인터넷쇼핑,35,585000,서울특별시,노원구,2020,4,9,15
2020-04-09,염리동,인터넷쇼핑,9563,319800884,서울특별시,마포구,2020,4,9,15
2020-04-09,가양1동,인터넷쇼핑,26216,126753360,서울특별시,강서구,2020,4,9,15
2020-04-09,삼성1동,인터넷쇼핑,942,86847195,서울특별시,강남구,2020,4,9,15
2020-04-09,종로1.2.3.4가동,인터넷쇼핑,6,2070873,서울특별시,종로구,2020,4,9,15
2020-04-09,반포4동,인터넷쇼핑,3532,61747100,서울특별시,서초구,2020,4,9,15
2020-04-09,방이2동,인터넷쇼핑,18,2503190,서울특별시,송파구,2020,4,9,15
2020-04-09,아현동,인터넷쇼핑,303597,20563137245,서울특별시,마포구,2020,4,9,15
2020-04-09,역삼2동,인터넷쇼핑,4406,461003900,서울특별시,강남구,2020,4,9,15
2020-04-09,상암동,인터넷쇼핑,28,388500,서울특별시,마포구,2020,4,9,15
2020-04-09,발산1동,인터넷쇼핑,20,315000,서울특별시,강서구,2020,4,9,15
2020-04-09,구로3동,인터넷쇼핑,218912,13866078101,서울특별시,구로구,2020,4,9,15
2020-04-09,대치2동,인터넷쇼핑,111,14716300,서울특별시,강남구,2020,4,9,15
2020-04-09,잠실6동,인터넷쇼핑,54,5003652,서울특별시,송파구,2020,4,9,15
2020-04-09,방화1동,인터넷쇼핑,6,438500,서울특별시,강서구,2020,4,9,15
2020-04-09,여의동,인터넷쇼핑,4225,252509980,서울특별시,영등포구,2020,4,9,15
2020-04-09,소공동,인터넷쇼핑,87734,4805586003,서울특별시,중구,2020,4,9,15
2020-04-09,한강로동,인터넷쇼핑,61764,2644433835,서울특별시,용산구,2020,4,9,15
2020-04-09,압구정동,인터넷쇼핑,132,9980079,서울특별시,강남구,2020,4,9,15
2020-04-09,서초3동,인터넷쇼핑,4940,981272251,서울특별시,서초구,2020,4,9,15
2020-04-09,잠실3동,인터넷쇼핑,2401,138284300,서울특별시,송파구,2020,4,9,15
2020-04-09,양평2동,인터넷쇼핑,3920,237767347,서울특별시,영등포구,2020,4,9,15
2020-04-09,가산동,인터넷쇼핑,289,13852547,서울특별시,금천구,2020,4,9,15
2020-04-09,등촌1동,인터넷쇼핑,51,3327403,서울특별시,강서구,2020,4,9,15
2020-04-09,가양2동,인터넷쇼핑,2,150000,서울특별시,강서구,2020,4,9,15
2020-04-09,월곡2동,인터넷쇼핑,67,4400430,서울특별시,성북구,2020,4,9,15
2020-04-09,삼성1동,인터넷쇼핑,27313,1375351662,서울특별시,강남구,2020,4,9,15
2020-04-09,시흥1동,인터넷쇼핑,8,642770,서울특별시,금천구,2020,4,9,15
2020-04-09,회현동,인터넷쇼핑,283,4694800,서울특별시,중구,2020,4,9,15
2020-04-09,독산1동,인터넷쇼핑,67,6640790,서울특별시,금천구,2020,4,9,15
2020-04-09,신사동,인터넷쇼핑,15,1608028,서울특별시,관악구,2020,4,9,15
2020-04-09,신사동,인터넷쇼핑,15,1608028,서울특별시,강남구,2020,4,9,15
2020-04-09,고척1동,인터넷쇼핑,15,2342070,서울특별시,구로구,2020,4,9,15
2020-04-09,방학1동,인터넷쇼핑,32,1987930,서울특별시,도봉구,2020,4,9,15
2020-04-10,삼성1동,인터넷쇼핑,26693,1208703479,서울특별시,강남구,2020,4,10,15
2020-04-10,역삼2동,인터넷쇼핑,4300,390679943,서울특별시,강남구,2020,4,10,15
2020-04-10,독산1동,인터넷쇼핑,97,7080643,서울특별시,금천구,2020,4,10,15
2020-04-10,신사동,인터넷쇼핑,3,801060,서울특별시,관악구,2020,4,10,15
2020-04-10,신사동,인터넷쇼핑,3,801060,서울특별시,강남구,2020,4,10,15
2020-04-10,목1동,인터넷쇼핑,28,1495249,서울특별시,양천구,2020,4,10,15
2020-04-10,서초3동,인터넷쇼핑,1,14650,서울특별시,서초구,2020,4,10,15
2020-04-10,성산2동,인터넷쇼핑,65,4597330,서울특별시,마포구,2020,4,10,15
2020-04-10,소공동,인터넷쇼핑,67798,3941430519,서울특별시,중구,2020,4,10,15
2020-04-10,연희동,인터넷쇼핑,21,25645000,서울특별시,서대문구,2020,4,10,15
2020-04-10,가양1동,인터넷쇼핑,91,11580000,서울특별시,강서구,2020,4,10,15
2020-04-10,잠실3동,인터넷쇼핑,2354,167251480,서울특별시,송파구,2020,4,10,15
2020-04-10,송파1동,인터넷쇼핑,76,7681562,서울특별시,송파구,2020,4,10,15
2020-04-10,소공동,인터넷쇼핑,11,1941600,서울특별시,중구,2020,4,10,15
2020-04-10,목1동,인터넷쇼핑,37307,1869591317,서울특별시,양천구,2020,4,10,15
2020-04-10,수서동,인터넷쇼핑,16427,379142099,서울특별시,강남구,2020,4,10,15
2020-04-10,신촌동,인터넷쇼핑,2,24900,서울특별시,서대문구,2020,4,10,15
2020-04-10,미아동,인터넷쇼핑,1,380000,서울특별시,강북구,2020,4,10,15
2020-04-10,신촌동,인터넷쇼핑,2,119000,서울특별시,서대문구,2020,4,10,15
2020-04-10,광희동,인터넷쇼핑,1,144627,서울특별시,중구,2020,4,10,15
2020-04-10,논현2동,인터넷쇼핑,23,2058320,서울특별시,강남구,2020,4,10,15
2020-04-10,상봉1동,인터넷쇼핑,18,1205796,서울특별시,중랑구,2020,4,10,15
2020-04-10,방배2동,인터넷쇼핑,3018,247346615,서울특별시,서초구,2020,4,10,15
2020-04-10,신대방2동,인터넷쇼핑,12742,107759550,서울특별시,동작구,2020,4,10,15
2020-04-10,당산2동,인터넷쇼핑,23,5945772,서울특별시,영등포구,2020,4,10,15
2020-04-10,한강로동,인터넷쇼핑,58575,2461387518,서울특별시,용산구,2020,4,10,15
2020-04-10,합정동,인터넷쇼핑,17,1943800,서울특별시,마포구,2020,4,10,15
2020-04-10,남영동,인터넷쇼핑,2188,40413080,서울특별시,용산구,2020,4,10,15
2020-04-10,회현동,인터넷쇼핑,269,3579999,서울특별시,중구,2020,4,10,15
2020-04-10,소공동,인터넷쇼핑,15,3899976,서울특별시,중구,2020,4,10,15
2020-04-10,염리동,인터넷쇼핑,9325,287932991,서울특별시,마포구,2020,4,10,15
2020-04-10,방배2동,홈쇼핑,2568,342902833,서울특별시,서초구,2020,4,10,15
2020-04-10,잠실6동,인터넷쇼핑,50,4751340,서울특별시,송파구,2020,4,10,15
2020-04-10,한강로동,인터넷쇼핑,212,645260,서울특별시,용산구,2020,4,10,15
2020-04-10,등촌1동,인터넷쇼핑,86,4194080,서울특별시,강서구,2020,4,10,15
2020-04-10,여의동,인터넷쇼핑,4013,249968115,서울특별시,영등포구,2020,4,10,15
2020-04-10,방이2동,인터넷쇼핑,22,4666620,서울특별시,송파구,2020,4,10,15
2020-04-10,사당1동,인터넷쇼핑,2,446000,서울특별시,동작구,2020,4,10,15
2020-04-10,천호2동,홈쇼핑,3251,304240388,서울특별시,강동구,2020,4,10,15
2020-04-10,역삼1동,인터넷쇼핑,1521,41687081,서울특별시,강남구,2020,4,10,15
2020-04-10,신내2동,인터넷쇼핑,37,2876470,서울특별시,중랑구,2020,4,10,15
2020-04-10,문래동,인터넷쇼핑,97,7513426,서울특별시,영등포구,2020,4,10,15
2020-04-10,남영동,인터넷쇼핑,199,7645000,서울특별시,용산구,2020,4,10,15
2020-04-10,을지로동,인터넷쇼핑,758,39192059,서울특별시,중구,2020,4,10,15
2020-04-10,양평1동,인터넷쇼핑,2,46070,서울특별시,영등포구,2020,4,10,15
2020-04-10,염창동,인터넷쇼핑,945,61562220,서울특별시,강서구,2020,4,10,15
2020-04-10,사당2동,인터넷쇼핑,1,543410,서울특별시,동작구,2020,4,10,15
2020-04-10,영등포동,인터넷쇼핑,2284,61603540,서울특별시,영등포구,2020,4,10,15
2020-04-10,거여1동,인터넷쇼핑,1,463530,서울특별시,송파구,2020,4,10,15
2020-04-10,양평2동,홈쇼핑,2701,277350575,서울특별시,영등포구,2020,4,10,15
2020-04-10,광장동,인터넷쇼핑,14,5460260,서울특별시,광진구,2020,4,10,15
2020-04-10,용답동,인터넷쇼핑,81,17442610,서울특별시,성동구,2020,4,10,15
2020-04-10,도화동,인터넷쇼핑,38893,140545730,서울특별시,마포구,2020,4,10,15
2020-04-10,양평2동,인터넷쇼핑,5663,765773586,서울특별시,영등포구,2020,4,10,15
2020-04-10,방배4동,인터넷쇼핑,7361,215715556,서울특별시,서초구,2020,4,10,15
2020-04-10,천호1동,인터넷쇼핑,12,1116320,서울특별시,강동구,2020,4,10,15
2020-04-10,천호2동,인터넷쇼핑,2471,150364912,서울특별시,강동구,2020,4,10,15
2020-04-10,영등포동,인터넷쇼핑,1,30800,서울특별시,영등포구,2020,4,10,15
2020-04-10,가양1동,인터넷쇼핑,25419,138249039,서울특별시,강서구,2020,4,10,15
2020-04-10,서교동,인터넷쇼핑,53,3800822,서울특별시,마포구,2020,4,10,15
2020-04-10,역삼1동,인터넷쇼핑,3,46600,서울특별시,강남구,2020,4,10,15
2020-04-10,상암동,인터넷쇼핑,27,458000,서울특별시,마포구,2020,4,10,15
2020-04-10,구로3동,인터넷쇼핑,200205,8755849877,서울특별시,구로구,2020,4,10,15
2020-04-10,아현동,인터넷쇼핑,282608,9141415223,서울특별시,마포구,2020,4,10,15
2020-04-10,등촌1동,인터넷쇼핑,29,3504084,서울특별시,강서구,2020,4,10,15
2020-04-10,압구정동,인터넷쇼핑,97,11950602,서울특별시,강남구,2020,4,10,15
2020-04-10,반포4동,인터넷쇼핑,3721,66292400,서울특별시,서초구,2020,4,10,15
2020-04-10,가양2동,인터넷쇼핑,1,139950,서울특별시,강서구,2020,4,10,15
2020-04-10,마장동,인터넷쇼핑,2,166000,서울특별시,성동구,2020,4,10,15
